latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.93043,20.80057,301.78,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,291.7,2.09,N,0
40.93408,20.80691,305.97,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,290.94,2.05,N,0
40.93882,20.80903,309.24,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,290.0,2.05,N,0
41.08423,21.64561,299.92,0.34,0.56,2024-08-16,114,N,VIIRS,n,2,289.78,0.59,N,0
41.08898,21.6485,301.44,0.34,0.56,2024-08-16,114,N,VIIRS,n,2,290.85,0.59,N,0
41.3805,21.06704,313.32,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.48,2.9,N,0
41.38116,21.06211,305.54,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.42,3.49,N,0
41.38131,21.08222,298.31,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,287.96,2.82,N,0
41.3821,21.06094,312.15,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.83,2.9,N,0
41.3822,21.08084,319.85,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,288.96,7.66,N,0
41.38315,21.07503,349.04,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,293.12,9.16,N,0
41.38404,21.07382,347.12,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,293.09,7.66,N,0
41.38482,21.06852,322.95,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.94,9.16,N,0
41.38574,21.06733,315.5,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.1,3.03,N,0
41.38641,21.06233,312.69,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,290.38,3.49,N,0
41.38733,21.06125,302.34,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.78,3.03,N,0
41.38787,21.05659,324.98,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,291.73,3.49,N,0
41.38881,21.0556,324.47,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,291.59,3.16,N,0
41.38887,21.07566,330.1,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,290.1,7.66,N,0
41.38933,21.05094,304.39,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.94,2.8,N,0
41.39028,21.04999,303.01,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.82,3.16,N,0
41.39336,21.07881,316.3,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,288.99,1.99,N,0
41.3953,21.0511,316.51,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,290.72,3.16,N,0
41.39701,21.06483,303.97,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,290.11,2.25,N,0
41.39858,21.05883,317.75,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,290.59,3.2,N,0
41.39999,21.05344,307.29,0.62,0.54,2024-08-16,114,N,VIIRS,n,2,289.72,3.2,N,0
41.47181,21.57321,321.24,0.33,0.55,2024-08-16,114,N,VIIRS,n,2,292.23,1.42,N,0
41.47482,21.58236,315.98,0.33,0.55,2024-08-16,114,N,VIIRS,n,2,292.39,1.99,N,0
41.47573,21.57894,323.59,0.33,0.55,2024-08-16,114,N,VIIRS,n,2,291.75,2.85,N,0
41.47668,21.5754,345.27,0.33,0.55,2024-08-16,114,N,VIIRS,n,2,293.97,2.85,N,0
41.48112,21.57913,319.7,0.33,0.55,2024-08-16,114,N,VIIRS,n,2,294.21,2.85,N,0
41.49615,20.66246,302.35,0.59,0.53,2024-08-16,114,N,VIIRS,n,2,287.31,1.46,N,0
41.50405,20.6519,324.27,0.59,0.53,2024-08-16,114,N,VIIRS,n,2,288.99,4.22,N,0
40.85968,20.82904,348.44,0.47,0.48,2024-08-16,1057,N,VIIRS,n,2,311.22,8.68,D,0
41.08334,21.64143,367.0,0.43,0.46,2024-08-16,1057,N,VIIRS,h,2,313.88,14.95,D,0
41.08439,21.64609,346.64,0.43,0.46,2024-08-16,1057,N,VIIRS,n,2,311.5,8.65,D,0
41.0874,21.65944,344.75,0.43,0.46,2024-08-16,1057,N,VIIRS,n,2,310.85,7.38,D,0
41.2913,22.58231,352.01,0.38,0.43,2024-08-16,1057,N,VIIRS,n,2,308.94,6.0,D,0
41.40091,21.06252,332.12,0.45,0.47,2024-08-16,1057,N,VIIRS,n,2,300.37,5.92,D,0
41.47195,21.57033,342.92,0.42,0.45,2024-08-16,1057,N,VIIRS,n,2,306.55,4.07,D,0
41.47317,21.57583,345.03,0.42,0.45,2024-08-16,1057,N,VIIRS,n,2,309.31,4.07,D,0
41.47535,21.5857,347.04,0.42,0.45,2024-08-16,1057,N,VIIRS,n,2,303.61,5.72,D,0
41.47606,21.56899,343.77,0.42,0.45,2024-08-16,1057,N,VIIRS,n,2,306.79,6.44,D,0
41.47716,21.57393,347.02,0.42,0.45,2024-08-16,1057,N,VIIRS,n,2,305.92,6.44,D,0
41.47807,22.68125,334.06,0.57,0.43,2024-08-16,1057,N,VIIRS,l,2,308.46,5.0,D,0
41.4782,21.57863,354.56,0.42,0.45,2024-08-16,1057,N,VIIRS,n,2,309.49,17.22,D,0
41.48194,22.67982,342.69,0.57,0.43,2024-08-16,1057,N,VIIRS,n,2,308.69,5.0,D,0
41.49323,20.6602,342.79,0.47,0.48,2024-08-16,1057,N,VIIRS,n,2,311.64,7.82,D,0
41.4942,20.66438,337.08,0.47,0.48,2024-08-16,1057,N,VIIRS,l,2,307.69,7.82,D,0
41.50327,20.66308,346.44,0.47,0.47,2024-08-16,1057,N,VIIRS,n,2,301.93,11.52,D,0
41.5036,20.66506,343.51,0.47,0.48,2024-08-16,1057,N,VIIRS,n,2,307.93,12.88,D,0
41.536,21.32044,340.68,0.43,0.46,2024-08-16,1057,N,VIIRS,n,2,305.67,6.9,D,0
41.5683,21.12823,331.01,0.44,0.46,2024-08-16,1057,N,VIIRS,n,2,298.0,4.01,D,0
41.69124,20.45428,341.62,0.47,0.48,2024-08-16,1057,N,VIIRS,n,2,307.3,8.28,D,0
41.78132,21.20437,348.24,0.43,0.46,2024-08-16,1057,N,VIIRS,n,2,306.95,5.91,D,0
41.78226,21.2085,334.94,0.43,0.46,2024-08-16,1057,N,VIIRS,l,2,306.12,5.91,D,0
41.85919,20.95984,333.18,0.44,0.46,2024-08-16,1057,N,VIIRS,l,2,305.38,1.95,D,0
41.94759,21.11331,335.85,0.43,0.46,2024-08-16,1057,N,VIIRS,l,2,310.31,2.71,D,0
41.9483,21.11557,341.72,0.43,0.46,2024-08-16,1057,N,VIIRS,n,2,312.25,6.19,D,0
42.10716,21.72287,341.55,0.4,0.44,2024-08-16,1057,N,VIIRS,n,2,309.52,1.44,D,0
42.18195,20.96759,335.05,0.44,0.46,2024-08-16,1057,N,VIIRS,n,2,296.37,3.65,D,0
40.85795,20.82514,335.04,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,303.58,13.97,D,0
40.85801,20.83076,367.0,0.66,0.73,2024-08-16,1238,N,VIIRS,h,2,307.83,13.97,D,0
40.85807,20.83671,349.64,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,305.84,19.3,D,0
40.85814,20.84357,353.55,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,308.11,19.3,D,0
40.85821,20.85018,367.0,0.67,0.73,2024-08-16,1238,N,VIIRS,h,2,322.44,44.25,D,0
40.85825,20.82483,336.3,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,303.63,8.24,D,0
40.85828,20.83038,367.0,0.66,0.73,2024-08-16,1238,N,VIIRS,h,2,307.71,18.74,D,0
40.85831,20.83632,349.19,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,305.58,18.74,D,0
40.85835,20.84312,354.29,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,308.53,34.2,D,0
40.85838,20.84978,367.0,0.67,0.73,2024-08-16,1238,N,VIIRS,h,2,321.21,34.2,D,0
40.85839,20.86657,352.77,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,308.75,44.25,D,0
40.85847,20.86593,352.19,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,307.07,37.86,D,0
40.86499,20.84161,331.51,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,306.23,19.3,D,0
40.86506,20.84851,355.21,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,316.35,44.25,D,0
40.86521,20.84111,332.23,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,306.09,26.1,D,0
40.86525,20.84808,354.56,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,317.66,26.1,D,0
40.86531,20.86958,367.0,0.67,0.73,2024-08-16,1238,N,VIIRS,h,2,312.55,44.25,D,0
40.86536,20.86867,367.0,0.67,0.73,2024-08-16,1238,N,VIIRS,h,2,311.7,47.81,D,0
40.87193,20.84763,355.99,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,302.92,24.75,D,0
40.87212,20.84703,353.88,0.67,0.73,2024-08-16,1238,N,VIIRS,n,2,302.43,26.1,D,0
40.87226,20.87593,367.0,0.67,0.73,2024-08-16,1238,N,VIIRS,h,2,302.77,24.75,D,0
40.87229,20.87494,367.0,0.67,0.73,2024-08-16,1238,N,VIIRS,h,2,301.16,47.81,D,0
40.91985,20.79889,357.12,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,303.7,15.97,D,0
40.91989,20.80326,339.34,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,305.29,19.23,D,0
40.93362,20.80405,339.98,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,300.64,9.71,D,0
40.94711,20.80866,330.33,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,300.27,3.83,D,0
41.38031,21.05915,331.36,0.68,0.74,2024-08-16,1238,N,VIIRS,n,2,299.89,23.41,D,0
41.38206,21.0568,346.9,0.68,0.74,2024-08-16,1238,N,VIIRS,n,2,301.3,7.41,D,0
41.38725,21.05099,348.6,0.68,0.74,2024-08-16,1238,N,VIIRS,n,2,303.87,16.28,D,0
41.38896,21.04908,336.9,0.68,0.74,2024-08-16,1238,N,VIIRS,n,2,301.91,8.81,D,0
41.38899,21.05437,337.79,0.68,0.74,2024-08-16,1238,N,VIIRS,n,2,304.06,8.81,D,0
41.39425,21.06761,339.73,0.69,0.74,2024-08-16,1238,N,VIIRS,n,2,298.49,46.59,D,0
41.39427,21.07625,367.0,0.69,0.74,2024-08-16,1238,N,VIIRS,h,2,308.95,46.59,D,0
41.39609,21.07444,341.02,0.69,0.74,2024-08-16,1238,N,VIIRS,n,2,302.1,60.61,D,0
41.39618,21.08581,367.0,0.69,0.74,2024-08-16,1238,N,VIIRS,h,2,298.18,60.61,D,0
41.42649,20.64207,337.3,0.65,0.73,2024-08-16,1238,N,VIIRS,n,2,304.22,6.31,D,0
41.50172,20.65391,367.0,0.65,0.73,2024-08-16,1238,N,VIIRS,h,2,303.12,18.33,D,0
41.50187,20.66677,349.25,0.65,0.73,2024-08-16,1238,N,VIIRS,n,2,300.55,20.72,D,0
41.50253,20.65483,367.0,0.65,0.73,2024-08-16,1238,N,VIIRS,h,2,302.15,16.52,D,0
41.5026,20.6676,346.49,0.66,0.73,2024-08-16,1238,N,VIIRS,n,2,299.96,16.52,D,0
41.54633,21.12853,331.24,0.69,0.74,2024-08-16,1238,N,VIIRS,n,2,299.95,8.88,D,0
41.69194,20.45511,351.05,0.64,0.72,2024-08-16,1238,N,VIIRS,n,2,303.63,12.87,D,0
41.69358,20.45427,342.89,0.64,0.72,2024-08-16,1238,N,VIIRS,n,2,302.13,12.12,D,0
41.46687,21.58271,310.63,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,292.29,1.25,N,0
41.46781,21.57841,314.27,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,291.81,1.41,N,0
41.47184,21.57937,303.6,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,290.3,1.41,N,0
41.47367,21.57098,303.31,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,290.19,1.4,N,0
41.47465,21.56652,318.84,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,289.66,1.4,N,0
41.4776,21.57236,305.82,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,290.87,2.08,N,0
41.47863,21.56766,320.63,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,291.02,2.08,N,0
41.48137,21.57449,326.59,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,292.32,2.08,N,0
41.48506,21.57692,310.31,0.39,0.44,2024-08-17,55,N,VIIRS,n,2,291.48,1.19,N,0
41.52517,21.33445,323.56,0.57,0.43,2024-08-17,55,N,VIIRS,n,2,289.76,3.87,N,0
41.52911,21.33554,327.41,0.57,0.43,2024-08-17,55,N,VIIRS,n,2,289.77,3.59,N,0
41.53838,21.33125,307.93,0.57,0.43,2024-08-17,55,N,VIIRS,n,2,287.58,1.42,N,0
41.54228,21.12094,313.43,0.55,0.43,2024-08-17,55,N,VIIRS,n,2,291.37,2.6,N,0
41.54359,21.32642,314.68,0.56,0.43,2024-08-17,55,N,VIIRS,n,2,287.36,1.42,N,0
41.54489,21.32042,311.0,0.56,0.43,2024-08-17,55,N,VIIRS,n,2,287.72,2.17,N,0
41.54497,21.07021,307.42,0.55,0.43,2024-08-17,55,N,VIIRS,n,2,289.32,1.29,N,0
41.54622,21.12184,325.79,0.55,0.43,2024-08-17,55,N,VIIRS,n,2,291.6,2.6,N,0
41.54743,21.11621,313.0,0.55,0.43,2024-08-17,55,N,VIIRS,n,2,291.58,2.6,N,0
41.77988,21.20116,304.64,0.55,0.43,2024-08-17,55,N,VIIRS,n,2,291.37,1.44,N,0
41.78352,21.20341,312.29,0.55,0.43,2024-08-17,55,N,VIIRS,n,2,292.56,1.44,N,0
40.85009,20.82766,302.68,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,286.84,1.09,N,0
40.85138,20.82164,308.06,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,287.57,1.41,N,0
40.86029,20.85719,298.91,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,286.41,1.09,N,0
40.93637,20.80638,309.0,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.0,2.75,N,0
40.93705,20.80587,305.8,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,290.83,3.39,N,0
41.21461,21.04108,296.96,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,284.63,0.36,N,0
41.21515,21.04121,302.85,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,285.14,0.86,N,0
41.21602,21.03456,300.43,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,287.7,0.36,N,0
41.36724,21.07643,330.56,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,290.84,3.73,N,0
41.36858,21.07014,341.48,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.84,12.55,N,0
41.36977,21.08389,318.03,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,289.94,2.15,N,0
41.37119,21.05794,326.24,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.68,4.95,N,0
41.37123,21.07706,319.73,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,290.98,2.15,N,0
41.37255,21.07089,317.42,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.23,3.28,N,0
41.37377,21.08453,305.46,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,290.22,2.15,N,0
41.37384,21.06489,322.21,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.47,3.28,N,0
41.37511,21.05894,302.74,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,290.98,1.7,N,0
41.37638,21.05298,308.77,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,290.49,1.7,N,0
41.37777,21.08514,324.66,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,289.59,1.82,N,0
41.38158,21.04797,318.76,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,289.64,3.76,N,0
41.38161,21.08652,300.75,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,289.15,1.82,N,0
41.38551,21.0489,337.71,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,294.46,4.33,N,0
41.38675,21.0431,325.61,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.7,4.33,N,0
41.39063,21.04423,311.05,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.03,4.33,N,0
41.39438,21.08476,305.98,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,289.25,0.98,N,0
41.39809,21.08672,310.31,0.56,0.43,2024-08-17,56,N,VIIRS,n,2,289.43,0.98,N,0
41.39834,21.04673,307.99,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,291.08,2.54,N,0
41.39955,21.07985,314.01,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,290.23,2.29,N,0
41.40089,21.07353,307.51,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,290.28,2.29,N,0
41.40213,21.04831,306.65,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,290.93,2.88,N,0
41.49176,20.66064,329.22,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,286.14,3.49,N,0
41.50174,20.65144,300.72,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,287.56,0.94,N,0
41.50403,20.65987,302.38,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,288.14,1.49,N,0
41.5053,20.65375,300.57,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,288.78,0.94,N,0
41.50569,20.6613,306.55,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,287.46,1.83,N,0
41.50625,20.66871,307.24,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,288.74,2.34,N,0
41.50761,20.66208,326.1,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,289.09,2.34,N,0
41.50926,20.66348,322.57,0.53,0.42,2024-08-17,56,N,VIIRS,n,2,289.71,1.83,N,0
41.54555,21.07047,309.33,0.55,0.43,2024-08-17,56,N,VIIRS,n,2,289.63,1.32,N,0
40.85208,20.84954,330.56,0.41,0.6,2024-08-17,1038,N,VIIRS,l,2,304.32,2.73,D,0
41.21325,21.03562,338.95,0.39,0.59,2024-08-17,1038,N,VIIRS,n,2,292.96,5.7,D,0
41.21449,21.04011,343.52,0.39,0.59,2024-08-17,1038,N,VIIRS,n,2,304.24,12.52,D,0
41.23559,21.00985,367.0,0.39,0.59,2024-08-17,1038,N,VIIRS,h,2,302.96,12.93,D,0
41.23571,21.00524,335.36,0.39,0.59,2024-08-17,1038,N,VIIRS,n,2,298.78,7.76,D,0
41.2373,21.01089,367.0,0.39,0.59,2024-08-17,1038,N,VIIRS,h,2,306.13,18.18,D,0
41.24083,21.00751,336.0,0.39,0.59,2024-08-17,1038,N,VIIRS,n,2,298.12,4.48,D,0
41.29888,22.53261,343.59,0.33,0.55,2024-08-17,1038,N,VIIRS,n,2,304.35,27.06,D,0
41.29986,22.53641,355.48,0.33,0.55,2024-08-17,1038,N,VIIRS,l,2,304.23,27.06,D,0
41.30084,22.54017,356.96,0.33,0.55,2024-08-17,1038,N,VIIRS,l,2,304.79,20.81,D,0
41.30279,22.53465,356.91,0.32,0.55,2024-08-17,1038,N,VIIRS,l,2,305.78,10.62,D,0
41.30473,22.53422,356.57,0.33,0.55,2024-08-17,1038,N,VIIRS,l,2,306.96,27.06,D,0
41.30573,22.53808,356.63,0.33,0.55,2024-08-17,1038,N,VIIRS,l,2,304.88,20.81,D,0
41.30665,22.52866,342.49,0.33,0.55,2024-08-17,1038,N,VIIRS,n,2,303.3,10.62,D,0
41.30675,22.54203,330.51,0.32,0.55,2024-08-17,1038,N,VIIRS,l,2,302.26,20.81,D,0
41.30769,22.53262,356.32,0.32,0.55,2024-08-17,1038,N,VIIRS,l,2,303.52,10.62,D,0
41.36721,21.0514,330.76,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,300.36,6.61,D,0
41.36802,21.05863,339.25,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,300.11,5.97,D,0
41.36865,21.05656,342.21,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,301.24,4.64,D,0
41.36976,21.08647,333.96,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,299.84,3.78,D,0
41.37026,21.06231,336.33,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,298.35,4.64,D,0
41.37074,21.085,330.07,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,294.05,2.11,D,0
41.37196,21.05163,344.74,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,298.07,5.97,D,0
41.37205,21.08968,330.5,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,299.71,5.49,D,0
41.37677,21.09075,348.52,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,302.36,5.73,D,0
41.37782,21.08937,337.95,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,298.8,5.49,D,0
41.38931,21.0886,336.34,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,298.11,6.49,D,0
41.39447,21.08615,337.79,0.38,0.59,2024-08-17,1038,N,VIIRS,n,2,297.91,5.97,D,0
41.49697,21.89211,351.66,0.35,0.56,2024-08-17,1038,N,VIIRS,n,2,313.59,21.58,D,0
41.49792,21.89563,367.0,0.35,0.56,2024-08-17,1038,N,VIIRS,h,2,311.44,22.14,D,0
41.50192,21.8897,337.81,0.35,0.56,2024-08-17,1038,N,VIIRS,n,2,306.68,30.82,D,0
41.50289,21.89332,367.0,0.35,0.56,2024-08-17,1038,N,VIIRS,h,2,308.54,38.59,D,0
41.57918,21.9492,339.54,0.34,0.56,2024-08-17,1038,N,VIIRS,n,2,304.52,1.57,D,0
41.5802,21.95307,346.7,0.34,0.56,2024-08-17,1038,N,VIIRS,n,2,304.62,1.83,D,0
41.82356,20.93958,334.86,0.38,0.58,2024-08-17,1039,N,VIIRS,n,2,299.65,3.85,D,0
42.18266,20.96783,343.12,0.37,0.58,2024-08-17,1039,N,VIIRS,n,2,296.25,6.15,D,0
42.32689,20.54463,346.02,0.38,0.59,2024-08-17,1039,N,VIIRS,n,2,298.47,4.42,D,0
40.93354,20.80181,341.12,0.37,0.58,2024-08-17,1219,N,VIIRS,n,2,297.89,6.0,D,0
40.93367,20.80432,367.0,0.37,0.58,2024-08-17,1219,N,VIIRS,h,2,301.99,10.3,D,0
40.93378,20.80679,341.66,0.37,0.58,2024-08-17,1219,N,VIIRS,n,2,297.53,10.3,D,0
42.30584,20.69316,331.85,0.38,0.59,2024-08-17,1219,N,VIIRS,n,2,301.26,2.96,D,0
42.32626,20.54649,367.0,0.37,0.58,2024-08-17,1219,N,VIIRS,h,2,302.37,9.33,D,0
40.90923,20.80353,304.48,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,283.39,0.77,N,0
41.34147,21.07756,342.4,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,288.79,4.45,N,0
41.34225,21.07296,342.74,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,289.52,4.45,N,0
41.34304,21.06836,344.74,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,287.11,4.04,N,0
41.34478,21.07854,341.03,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,291.37,4.45,N,0
41.34556,21.07393,312.86,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,288.16,4.45,N,0
41.34634,21.06933,341.11,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,290.75,4.04,N,0
41.34713,21.06472,314.08,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.38,4.04,N,0
41.34887,21.07491,303.76,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.77,0.68,N,0
41.35043,21.06574,310.05,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.93,1.58,N,0
41.35121,21.06115,301.36,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,285.67,1.01,N,0
41.35199,21.05655,323.05,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.15,1.01,N,0
41.35404,21.10572,299.04,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,285.49,0.54,N,0
41.3553,21.05754,301.9,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,285.13,1.01,N,0
41.35608,21.05293,312.61,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,285.18,1.08,N,0
41.35735,21.10666,304.63,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.03,0.57,N,0
41.35939,21.05388,329.81,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.38,1.32,N,0
41.36018,21.04925,305.32,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,285.35,1.32,N,0
41.36067,21.10759,301.11,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.6,0.57,N,0
41.36147,21.10289,307.6,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,287.22,1.16,N,0
41.36349,21.05019,313.39,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.59,1.32,N,0
41.36427,21.04555,302.65,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.44,1.0,N,0
41.36479,21.10379,324.61,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,288.47,2.51,N,0
41.36811,21.10468,326.43,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,289.32,2.51,N,0
41.36916,21.0372,333.07,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,290.08,1.6,N,0
41.37142,21.10561,315.66,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,288.16,1.83,N,0
41.37247,21.03815,304.18,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,289.22,1.6,N,0
41.37325,21.03358,299.88,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.98,1.6,N,0
41.37473,21.10657,326.8,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,287.6,1.83,N,0
41.37553,21.10186,312.42,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,287.74,1.83,N,0
41.37963,21.09814,302.24,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.22,0.73,N,0
41.38238,21.0411,315.31,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.09,1.44,N,0
41.38316,21.03653,310.83,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,285.13,1.44,N,0
41.38646,21.03751,318.76,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,287.09,1.44,N,0
41.39307,21.03945,305.71,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,288.14,1.08,N,0
41.47765,21.55716,309.3,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,287.14,1.65,N,0
41.48015,21.56292,324.57,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,289.29,2.03,N,0
41.48099,21.55811,323.03,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,288.26,1.65,N,0
41.48342,21.58441,325.12,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,291.31,1.99,N,0
41.48424,21.57969,310.5,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,291.65,2.83,N,0
41.48672,21.58562,304.31,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,290.66,1.28,N,0
41.48754,21.58091,338.09,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,294.59,4.49,N,0
41.53171,21.34588,300.42,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,288.08,0.73,N,0
41.53503,21.34683,304.25,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,288.01,0.94,N,0
41.55657,21.34315,305.81,0.4,0.37,2024-08-18,37,N,VIIRS,n,2,289.63,0.98,N,0
41.78553,21.20166,301.37,0.39,0.36,2024-08-18,37,N,VIIRS,n,2,286.59,0.52,N,0
